# number of rays:      62
# iteration   ray    X              A              Y              B
         2     16 -0.5034287E-01 -0.1409927E-01  0.0000000E+00  0.0000000E+00
         2     17 -0.1951463E-02 -0.6252779E-03 -0.4018010E-01 -0.1469094E-02
         2     18 -0.3280983E-01 -0.1075676E-01  0.0000000E+00  0.0000000E+00
         2     19 -0.1486747E-02 -0.4909208E-03 -0.3518980E-01 -0.1278949E-02
         2     20 -0.2305556E-01 -0.8871874E-02  0.0000000E+00  0.0000000E+00
         2     21 -0.1078228E-02 -0.3649257E-03 -0.3006975E-01 -0.1085211E-02
         2     22 -0.1680910E-01 -0.7286490E-02  0.0000000E+00  0.0000000E+00
         2     23 -0.7299431E-03 -0.2519457E-03 -0.2481850E-01 -0.8893124E-03
         2     24 -0.1225355E-01 -0.5738341E-02  0.0000000E+00  0.0000000E+00
         2     25 -0.4457321E-03 -0.1561728E-03 -0.1944555E-01 -0.6922385E-03
         2     26 -0.8514079E-02 -0.4161478E-02  0.0000000E+00  0.0000000E+00
         2     27 -0.2290771E-03 -0.8113404E-04 -0.1396916E-01 -0.4946161E-03
         2     28 -0.5111826E-02 -0.2538964E-02  0.0000000E+00  0.0000000E+00
         2     29 -0.8287965E-04 -0.2955952E-04 -0.8414212E-02 -0.2967953E-03
         2     30 -0.1744205E-02 -0.8623727E-03  0.0000000E+00  0.0000000E+00
         2     31 -0.9232182E-05 -0.3303976E-05 -0.2810282E-02 -0.9893223E-04
         2     32  0.1821101E-02  0.8816339E-03  0.0000000E+00  0.0000000E+00
         2     33 -0.9232182E-05 -0.3303976E-05  0.2810282E-02  0.9893223E-04
         2     34  0.5815897E-02  0.2717229E-02  0.0000000E+00  0.0000000E+00
         2     35 -0.8287965E-04 -0.2955952E-04  0.8414212E-02  0.2967953E-03
         2     36  0.1054633E-01  0.4684638E-02  0.0000000E+00  0.0000000E+00
         2     37 -0.2290771E-03 -0.8113404E-04  0.1396916E-01  0.4946161E-03
         2     38  0.1651880E-01  0.6850201E-02  0.0000000E+00  0.0000000E+00
         2     39 -0.4457321E-03 -0.1561728E-03  0.1944555E-01  0.6922385E-03
         2     40  0.2471483E-01  0.9334337E-02  0.0000000E+00  0.0000000E+00
         2     41 -0.7299431E-03 -0.2519457E-03  0.2481850E-01  0.8893124E-03
         2     42  0.3730627E-01  0.1240503E-01  0.0000000E+00  0.0000000E+00
         2     43 -0.1078228E-02 -0.3649257E-03  0.3006975E-01  0.1085211E-02
         2     44  0.5990579E-01  0.1686276E-01  0.0000000E+00  0.0000000E+00
         2     45 -0.1486747E-02 -0.4909208E-03  0.3518980E-01  0.1278949E-02
         2     46  0.1108230E+00  0.2624928E-01  0.0000000E+00  0.0000000E+00
         2     47 -0.1951463E-02 -0.6252779E-03  0.4018010E-01  0.1469094E-02
         2     48  0.2743758E+00  0.7049006E-01  0.0000000E+00  0.0000000E+00
         2     49 -0.2468176E-02 -0.7631891E-03  0.4505553E-01  0.1653688E-02
         2     50 -0.1009869E+01  0.1104511E+01  0.0000000E+00  0.0000000E+00
         2     51 -0.3032398E-02 -0.9001325E-03  0.4984723E-01  0.1830162E-02
         2     52  0.5681127E+05 -0.6757287E+05  0.0000000E+00  0.0000000E+00
         2     53 -0.3638995E-02 -0.1032503E-02  0.5460594E-01  0.1995255E-02
         2     54 -0.1301895E+21 -0.6963357E+20  0.0000000E+00  0.0000000E+00
         2     55 -0.4281574E-02 -0.1158521E-02  0.5940617E-01  0.2144927E-02
         2     56  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         2     57 -0.4951518E-02 -0.1279573E-02  0.6435139E-01  0.2274231E-02
         2     58  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         2     59 -0.5636511E-02 -0.1402271E-02  0.6958047E-01  0.2377119E-02
         2     60  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         2     61 -0.6318124E-02 -0.1541786E-02  0.7527515E-01  0.2446079E-02

         3      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      2  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      3  0.8987174E-02 -0.2301644E-02  0.6346990E-01  0.2747227E-02
         3      4  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      5  0.7855490E-02 -0.1925145E-02  0.5758691E-01  0.2743914E-02
         3      6  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      7  0.6794555E-02 -0.1594514E-02  0.5231436E-01  0.2686507E-02
         3      8  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      9  0.5812210E-02 -0.1309696E-02  0.4749371E-01  0.2586276E-02
         3     10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     11  0.4908297E-02 -0.1066012E-02  0.4299625E-01  0.2451615E-02
         3     12 -0.8412808E+07 -0.2933176E+07  0.0000000E+00  0.0000000E+00
         3     13  0.4079634E-02 -0.8576168E-03  0.3871874E-01  0.2288890E-02
         3     14  0.1029279E+00  0.4314024E-01  0.0000000E+00  0.0000000E+00
         3     15  0.3322748E-02 -0.6790234E-03  0.3458022E-01  0.2103004E-02
         3     16  0.4608453E-01  0.1768167E-01  0.0000000E+00  0.0000000E+00
         3     17  0.2635469E-02 -0.5257398E-03  0.3051925E-01  0.1897804E-02
         3     18  0.1799041E-01  0.1329259E-01  0.0000000E+00  0.0000000E+00
         3     19  0.2017766E-02 -0.3944570E-03  0.2649146E-01  0.1676380E-02
         3     20  0.8405102E-02  0.1085334E-01  0.0000000E+00  0.0000000E+00
         3     21  0.1471998E-02 -0.2830098E-03  0.2246710E-01  0.1441309E-02
         3     22  0.4170081E-02  0.8814634E-02  0.0000000E+00  0.0000000E+00
         3     23  0.1002676E-02 -0.1902095E-03  0.1842850E-01  0.1194845E-02
         3     24  0.2077076E-02  0.6878992E-02  0.0000000E+00  0.0000000E+00
         3     25  0.6158139E-03 -0.1156093E-03  0.1436746E-01  0.9390754E-03
         3     26  0.9922280E-03  0.4952539E-02  0.0000000E+00  0.0000000E+00
         3     27  0.3180183E-03 -0.5924754E-04  0.1028285E-01  0.6760256E-03
         3     28  0.4173012E-03  0.3001099E-02  0.0000000E+00  0.0000000E+00
         3     29  0.1154569E-03 -0.2140195E-04  0.6178406E-02  0.4077309E-03
         3     30  0.1043014E-03  0.1011220E-02  0.0000000E+00  0.0000000E+00
         3     31  0.1288425E-04 -0.2382369E-05  0.2060970E-02  0.1362643E-03
         3     32 -0.8797427E-04 -0.1022491E-02  0.0000000E+00  0.0000000E+00
         3     33  0.1288425E-04 -0.2382369E-05 -0.2060970E-02 -0.1362643E-03
         3     34 -0.2738643E-03 -0.3101013E-02  0.0000000E+00  0.0000000E+00
         3     35  0.1154569E-03 -0.2140195E-04 -0.6178406E-02 -0.4077309E-03
         3     36 -0.6327806E-03 -0.5219911E-02  0.0000000E+00  0.0000000E+00
         3     37  0.3180183E-03 -0.5924754E-04 -0.1028285E-01 -0.6760256E-03
         3     38 -0.1621611E-02 -0.7364057E-02  0.0000000E+00  0.0000000E+00
         3     39  0.6158139E-03 -0.1156093E-03 -0.1436746E-01 -0.9390754E-03
         3     40 -0.4663016E-02 -0.9508078E-02  0.0000000E+00  0.0000000E+00
         3     41  0.1002676E-02 -0.1902095E-03 -0.1842850E-01 -0.1194845E-02
         3     42 -0.1485276E-01 -0.1180828E-01  0.0000000E+00  0.0000000E+00
         3     43  0.1471998E-02 -0.2830098E-03 -0.2246710E-01 -0.1441309E-02
         3     44 -0.5125299E-01 -0.1797301E-01  0.0000000E+00  0.0000000E+00
         3     45  0.2017766E-02 -0.3944570E-03 -0.2649146E-01 -0.1676380E-02
         3     46  0.2300397E+00 -0.4817359E-01  0.0000000E+00  0.0000000E+00
         3     47  0.2635469E-02 -0.5257398E-03 -0.3051925E-01 -0.1897804E-02
         3     48 -0.7898527E+01  0.4348258E+03  0.0000000E+00  0.0000000E+00
         3     49  0.3322748E-02 -0.6790234E-03 -0.3458022E-01 -0.2103004E-02
         3     50  0.4665779E+12  0.6387676E+12  0.0000000E+00  0.0000000E+00
         3     51  0.4079634E-02 -0.8576168E-03 -0.3871874E-01 -0.2288890E-02
         3     52  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     53  0.4908297E-02 -0.1066012E-02 -0.4299625E-01 -0.2451615E-02
         3     54  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     55  0.5812210E-02 -0.1309696E-02 -0.4749371E-01 -0.2586276E-02
         3     56  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     57  0.6794555E-02 -0.1594514E-02 -0.5231436E-01 -0.2686507E-02
         3     58  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     59  0.7855490E-02 -0.1925145E-02 -0.5758691E-01 -0.2743914E-02
         3     60  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     61  0.8987174E-02 -0.2301644E-02 -0.6346990E-01 -0.2747227E-02

         4      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      2  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      3 -0.5147346E-02 -0.3388643E-02 -0.3759185E-01 -0.4585180E-02
         4      4  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      5 -0.4946216E-02 -0.3008797E-02 -0.3360637E-01 -0.4352527E-02
         4      6  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      7 -0.4603247E-02 -0.2634820E-02 -0.3014543E-01 -0.4074521E-02
         4      8  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      9 -0.4175643E-02 -0.2270087E-02 -0.2705870E-01 -0.3768859E-02
         4     10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     11 -0.3700298E-02 -0.1920320E-02 -0.2424429E-01 -0.3447247E-02
         4     12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     13 -0.3201944E-02 -0.1590856E-02 -0.2162934E-01 -0.3117224E-02
         4     14 -0.1040959E-01 -0.5863847E-01  0.0000000E+00  0.0000000E+00
         4     15 -0.2698200E-02 -0.1286006E-02 -0.1915901E-01 -0.2783537E-02
         4     16 -0.1001077E-01 -0.1630576E-01  0.0000000E+00  0.0000000E+00
         4     17 -0.2202942E-02 -0.1009104E-02 -0.1679059E-01 -0.2449113E-02
         4     18  0.1870804E-01 -0.1350058E-01  0.0000000E+00  0.0000000E+00
         4     19 -0.1728566E-02 -0.7627027E-03 -0.1449056E-01 -0.2115700E-02
         4     20  0.1884668E-01 -0.1098293E-01  0.0000000E+00  0.0000000E+00
         4     21 -0.1287343E-02 -0.5487498E-03 -0.1223313E-01 -0.1784271E-02
         4     22  0.1581792E-01 -0.8614913E-02  0.0000000E+00  0.0000000E+00
         4     23 -0.8919467E-03 -0.3687098E-03 -0.9999327E-02 -0.1455267E-02
         4     24  0.1222134E-01 -0.6485387E-02  0.0000000E+00  0.0000000E+00
         4     25 -0.5552700E-03 -0.2236525E-03 -0.7776203E-02 -0.1128741E-02
         4     26  0.8573332E-02 -0.4533533E-02  0.0000000E+00  0.0000000E+00
         4     27 -0.2896680E-03 -0.1143225E-03 -0.5555925E-02 -0.8044477E-03
         4     28  0.5028001E-02 -0.2690691E-02  0.0000000E+00  0.0000000E+00
         4     29 -0.1058751E-03 -0.4120419E-04 -0.3334739E-02 -0.4819166E-03
         4     30  0.1635099E-02 -0.8961060E-03  0.0000000E+00  0.0000000E+00
         4     31 -0.1185481E-04 -0.4580802E-05 -0.1111836E-02 -0.1605101E-03
         4     32 -0.1593488E-02  0.9037721E-03  0.0000000E+00  0.0000000E+00
         4     33 -0.1185481E-04 -0.4580802E-05  0.1111836E-02  0.1605101E-03
         4     34 -0.4645890E-02  0.2759949E-02  0.0000000E+00  0.0000000E+00
         4     35 -0.1058751E-03 -0.4120419E-04  0.3334739E-02  0.4819166E-03
         4     36 -0.7451294E-02  0.4728930E-02  0.0000000E+00  0.0000000E+00
         4     37 -0.2896680E-03 -0.1143225E-03  0.5555925E-02  0.8044477E-03
         4     38 -0.9722865E-02  0.6884994E-02  0.0000000E+00  0.0000000E+00
         4     39 -0.5552700E-03 -0.2236525E-03  0.7776203E-02  0.1128741E-02
         4     40 -0.1041788E-01  0.9343221E-02  0.0000000E+00  0.0000000E+00
         4     41 -0.8919467E-03 -0.3687098E-03  0.9999327E-02  0.1455267E-02
         4     42 -0.5193216E-02  0.1239379E-01  0.0000000E+00  0.0000000E+00
         4     43 -0.1287343E-02 -0.5487498E-03  0.1223313E-01  0.1784271E-02
         4     44  0.4016054E-01  0.1872737E-01  0.0000000E+00  0.0000000E+00
         4     45 -0.1728566E-02 -0.7627027E-03  0.1449056E-01  0.2115700E-02
         4     46 -0.1405424E+02  0.1244833E+01  0.0000000E+00  0.0000000E+00
         4     47 -0.2202942E-02 -0.1009104E-02  0.1679059E-01  0.2449113E-02
         4     48  0.7361425E+35 -0.5714935E+35  0.0000000E+00  0.0000000E+00
         4     49 -0.2698200E-02 -0.1286006E-02  0.1915901E-01  0.2783537E-02
         4     50  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     51 -0.3201944E-02 -0.1590856E-02  0.2162934E-01  0.3117224E-02
         4     52  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     53 -0.3700298E-02 -0.1920320E-02  0.2424429E-01  0.3447247E-02
         4     54  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     55 -0.4175643E-02 -0.2270087E-02  0.2705870E-01  0.3768859E-02
         4     56  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     57 -0.4603247E-02 -0.2634820E-02  0.3014543E-01  0.4074521E-02
         4     58  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     59 -0.4946216E-02 -0.3008797E-02  0.3360637E-01  0.4352527E-02
         4     60  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     61 -0.5147346E-02 -0.3388643E-02  0.3759185E-01  0.4585180E-02

         5      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      2  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      3 -0.2895629E-02  0.1095343E-02  0.1419262E-01  0.4658679E-02
         5      4  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      5 -0.2686471E-02  0.1116320E-02  0.1078763E-01  0.4392208E-02
         5      6  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      7 -0.2377191E-02  0.1093522E-02  0.8129521E-02  0.4101248E-02
         5      8  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      9 -0.2015398E-02  0.1032582E-02  0.6083128E-02  0.3795451E-02
         5     10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5     11 -0.1641375E-02  0.9421225E-03  0.4524849E-02  0.3480560E-02
         5     12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5     13 -0.1284442E-02  0.8311507E-03  0.3348945E-02  0.3159955E-02
         5     14 -0.3588199E+01  0.2067728E+01  0.0000000E+00  0.0000000E+00
         5     15 -0.9639124E-03  0.7081022E-03  0.2467864E-02  0.2835569E-02
         5     16 -0.1941729E-01  0.1710854E-01  0.0000000E+00  0.0000000E+00
         5     17 -0.6909339E-03  0.5805297E-03  0.1810679E-02  0.2508465E-02
         5     18 -0.3252524E-01  0.1223046E-01  0.0000000E+00  0.0000000E+00
